"Collection Name","Subcollection","Subcollection$2","Subcollection$1","Title#1","Non Sort#1","Subtitle#1","Uniform Title#1","Alternative Title#1","Other Title#1","Other Title#1$2","Other Title#1$3","Other Title#1$1","First Line of Chorus#1","First Line of Text#1","Series Title#1","Alternative Title#2","First Line of Chorus#2","First Line of Text#2","First Line of Chorus#3","First Line of Text#3","Composer#1","Composer Authority#1","Lyricist#1","Lyricist Authority#1","Arranger#1","Arranger Authority#1","Editor#1","Editor Authority#1","Artist#1","Artist Authority#1","Performer#1","Performer Authority#1","Contributor#1","Contributor Name Authority#1","Composer#2","Composer Authority#2","Lyricist#2","Lyricist Authority#2","Artist#2","Artist Authority#2","Contributor#2","Contributor Name Authority#2","Composer#3","Composer Authority#3","Lyricist#3","Lyricist Authority#3","Contributor#3","Contributor Name Authority#3","Contributor#4","Contributor Name Authority#4","Type of Resource#1","Type of Resource Authority#1","Place Term#1","Place Term Type#1","Place Term Authority#1","Publisher#1","Date Issued#1","Date Captured#1","Date Captured Encoding#1","Edition#1","Place Term#2","Place Term Type#2","Place Term Authority#2","Publisher#2","Date Issued#2","Publisher#3","Language Term#1","Language Term Code#1","Language Term Code Authority#1","Language Term Type#1","Internet Media Type#1","Internet Media Type Authority#1","Extent#1","Digital Origin#1","Note#1","Digitization Note#1","Note#10","Note#11","Note#12","Note#13","Digitization Note#13","Note#2","Digitization Note#2","Note#3","Digitization Note#3","Note#4","Digitization Note#4","Note#5","Digitization Note#5","Note#6","Digitization Note#6","Note#7","Digitization Note#7","Note#8","Digitization Note#8","Note#9","Subject Topic#1","Subject Authority#1","Subject Geographic#1","Subject Geographic Authority#1","Subject Temporal#1","Subject Temporal Authority#1","Subject Name#1","Subject Topic#2","Subject Authority#2","Subject Geographic#2","Subject Geographic Authority#2","Subject Name#2","Subject Topic#3","Subject Authority#3","Subject Topic#4","Subject Authority#4","Subject Topic#5","Subject Authority#5","Subject Topic#6","Subject Authority#6","Classification#1","Plate Number#1","Publisher Number#1","Classification#2","Plate Number#2","Publisher Number#2","Classification#3","Classification#4","Identifier#1","Identifier Type#1","Identifier ARK#1","Physical Location#1","Physical Location Type#1","Access Condition#1","Access Condition Authority#1","ln_RECORDID","ln_RECORD_BATCHID","lnexp_MEDIAFILENAME","lnexp_PAGEURL"
"Digital Sheet Music Collection","Ragtime Sheet Music Collection","","","Drake's cake walk","Drake's cake walk","","","","","","","","","","","","","","","","Kendall, Edwin F., b. 1870","http://id.loc.gov/authorities/names/no2009068397","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Notated music","http://id.loc.gov/vocabulary/resourceTypes/not","New York (State)--New York--Brooklyn","text","http://id.worldcat.org/fast/1312516","Drake Brothers Co.","1909","","","","","","","","","","English","eng","http://id.loc.gov/vocabulary/iso639-2/eng","text","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","[3] p. of music","reformatted digital","For piano","","","","","","","","Digital copy. Boulder, Colo. : University of Colorado. Music Library, 2001. 4 digital images : jpeg ; 72 ppi. Scanned on Agfa Duoscan T2000XL scanner","","","","","","","","","","","","","","Piano music (Ragtime)","http://id.loc.gov/authorities/subjects/sh85101813","","","1901-1910","local","","Popular instrumental music -- 1901-1910","http://id.loc.gov/authorities/subjects/sh87005463","","","","","","","","","","","","MUSICPOP 1909-H Online","","","Sierra bibliographic number: b34522724","","","Chinook catalog: http://libraries.colorado.edu/record=b3452272~S3","","RagDrake.pdf","local","https://ark.colorado.edu/ark:/47540/901h3p38h2s9","University of Colorado Boulder Music Library","current","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","1102379","4983","RagDrake.pdf","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~78~78~1102379~306997"
"Digital Sheet Music Collection","Ragtime Sheet Music Collection","","","The Dublin rag","Dublin rag","","","","","","","","Play me that Dublin rag","Ev'rybody's ragtime crazy with their fandango tunes","","","","","","","Schwartz, Phil (Composer)","http://id.loc.gov/authorities/names/n2012021301","","","","","","","","","","","Atteridge, Harold Richard, 1886-1938","http://id.loc.gov/authorities/names/no2008021766","","","","","","","","","","","","","","","","","Notated music","http://id.loc.gov/vocabulary/resourceTypes/not","New York (State)","text","http://id.worldcat.org/fast/1210280","Leo Feist","1910","","","Operatic ed","","","","","","","English","eng","http://id.loc.gov/vocabulary/iso639-2/eng","text","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","1 score (5 p.)","reformatted digital","Caption title","","","","","","","""The song hit of Madame Sherry as sung by Elizabeth Murray""--T.p","","Musicpop c., Krolek c., and Hartke c.1: T.p. is green with art deco flower designs and cameo photo. of Elizabeth Murray","","Dry c. and Hartke c.2: T.p. illustration has art deco trees in pastel colors and cameo photo. of Elizabeth Murray","","","Digital copy. Boulder, Colo. : University of Colorado. Music Library, 2001. 6 digital images : jpeg ; 72 ppi. Scanned on Agfa Duoscan T2000XL scanner","","","","","","","","Songs with piano","http://id.loc.gov/authorities/subjects/sh85125211","","","1901-1910","local","","Popular music--1901-1910","http://id.loc.gov/authorities/subjects/sh87003299","","","","Ragtime music","http://id.loc.gov/authorities/subjects/sh85110853","Revues--Excerpts","http://id.loc.gov/authorities/subjects/sh2008110795","","","","","MUSICPOP 1910 Online","2573 Leo Feist","","Sierra bibliographic number: b33881960","","","Chinook catalog: http://libraries.colorado.edu/record=b3388196~S3","","RagDublin.pdf","local","https://ark.colorado.edu/ark:/47540/0q668c89g6sz","University of Colorado Boulder Music Library","current","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","1102178","4983","RagDublin.pdf","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~78~78~1102178~306621"
"Digital Sheet Music Collection","Ragtime Sheet Music Collection","","","Dusky maiden","Dusky maiden","two step or cake walk","","","","","","","","","","","","","","","Morse, Theodore F., 1873-1924","http://id.loc.gov/authorities/names/no93019754","","","","","","","","","","","","","Spencer, Fred (Musician)","http://id.loc.gov/authorities/names/no2008044094","","","","","","","","","","","","","","","Notated music","http://id.loc.gov/vocabulary/resourceTypes/not","New York (State)","text","http://id.worldcat.org/fast/1210280","Howley, Haviland & Dresser","1903","","","","","","","","","","English","eng","http://id.loc.gov/vocabulary/iso639-2/eng","text","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","3 p. of music","reformatted digital","For piano","","","","","","","","Digital copy. Boulder, Colo. : University of Colorado. Music Library, 2001. 8 digital images : jpeg ; 72 ppi. Scanned on Agfa Duoscan T2000XL scanner","","","","","","","","","","","","","","Piano music (Ragtime)","http://id.loc.gov/authorities/subjects/sh85101813","","","1901-1910","local","","Popular instrumental music -- 1901-1910","http://id.loc.gov/authorities/subjects/sh87005463","","","","","","","","","","","","MUSICPOP 1903-D Online","","","Sierra bibliographic number: b33724945","","","Chinook catalog: http://libraries.colorado.edu/record=b3372494~S3","","RagDusky.pdf","local","https://ark.colorado.edu/ark:/47540/wp1p8m0307zw","University of Colorado Boulder Music Library","current","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","1101942","4983","RagDusky.pdf","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~78~78~1101942~306113"
"Digital Sheet Music Collection","Ragtime Sheet Music Collection","","","Dusty rag","Dusty rag","","","","","","","","","","","","","","","","Aufderheide, May, 1888-1972","http://id.loc.gov/authorities/names/n82063335","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Notated music","http://id.loc.gov/vocabulary/resourceTypes/not","Indiana--Indianapolis","text","http://id.worldcat.org/fast/1205182","J.H. Aufderheide & Co.","1908","","","","","","","","","","English","eng","http://id.loc.gov/vocabulary/iso639-2/eng","text","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","5 p. of music","reformatted digital","For piano","","","","","","","Previously copyrighted by Duane Crabb Pub. Co., Indianapolis","","","Digital copy. Boulder, Colo. : University of Colorado. Music Library, 2001. 6 digital images : jpeg ; 72 ppi. Scanned on Agfa Duoscan T2000XL scanner","","","","","","","","","","","","Piano music (Ragtime)","http://id.loc.gov/authorities/subjects/sh85101813","","","1901-1910","local","","Popular instrumental music -- 1901-1910","http://id.loc.gov/authorities/subjects/sh87005463","","","","","","","","","","","","MUSICPOP 1908-H Online","","","Sierra bibliographic number: b34522748","","","Chinook catalog: http://libraries.colorado.edu/record=b3452274~S3","","RagDusty.pdf","local","https://ark.colorado.edu/ark:/47540/wj261m72j17x","University of Colorado Boulder Music Library","current","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","1102380","4983","RagDusty.pdf","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~78~78~1102380~306995"
"Digital Sheet Music Collection","Ragtime Sheet Music Collection","","","That dying rag","That dying rag","","","","Dying rag","","","","Honey dear I must be going I fear","Honey I'm sinkin' fast","","","","","","","Adler, Bernard","http://id.loc.gov/authorities/names/nr2001040813","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Notated music","http://id.loc.gov/vocabulary/resourceTypes/not","New York (State)","text","http://id.worldcat.org/fast/1210280","Ted Snyder Co. Inc.","1911","","","","","","","","","","English","eng","http://id.loc.gov/vocabulary/iso639-2/eng","text","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","1 score (5 p.)","reformatted digital","For voice and piano","","","","","","","Caption title","","","Digital copy. Boulder, Colo. : University of Colorado. Music Library, 2001. 6 digital images : jpeg ; 72 ppi. Scanned on Agfa Duoscan T2000XL scanner","","","","","","","","","","","","Popular music--1911-1920","http://id.loc.gov/authorities/subjects/sh87003300","","","1911-1920","local","","Songs with piano","http://id.loc.gov/authorities/subjects/sh85125211","","","","Ragtime music","http://id.loc.gov/authorities/subjects/sh85110853","","","","","","","MUSICPOP 1911-D Online","","","Sierra bibliographic number: b3372491x","","","Chinook catalog: http://libraries.colorado.edu/record=b3372491~S3","","RagDying.pdf","local","https://ark.colorado.edu/ark:/47540/gn4d23212838","University of Colorado Boulder Music Library","current","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","1101941","4983","RagDying.pdf","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~78~78~1101941~306111"
"Digital Sheet Music Collection","Ragtime Sheet Music Collection","","","Dynamite","Dynamite","(a noisy rag)","","","","","","","","","","","","","","","Biese, Paul","http://id.loc.gov/authorities/names/n2007089669","","","","","","","","","","","Klickmann, F. Henri (Frank Henri), 1885-1966","http://id.loc.gov/authorities/names/no96047710","","","","","","","","","","","","","","","","","Notated music","http://id.loc.gov/vocabulary/resourceTypes/not","Illinois--Chicago","text","http://id.worldcat.org/fast/1204048","Will Rossiter","1913","","","","","","","","","","English","eng","http://id.loc.gov/vocabulary/iso639-2/eng","text","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","[6] p. of music","reformatted digital","Caption title","","","","","","","For piano","","T.p. design by Starmer","","""A big explosion in ragtown!""","","","Digital copy. Boulder, Colo. : University of Colorado. Music Library, 2001. 6 digital images : jpeg ; 72 ppi. Scanned on Agfa Duoscan T2000XL scanner","","","","","","","","Piano music (Ragtime)","http://id.loc.gov/authorities/subjects/sh85101813","","","1911-1920","local","","Popular instrumental music -- 1911-1920","http://id.loc.gov/authorities/subjects/sh87005464","","","","","","","","","","","","MUSICPOP 1913-H Online","","","Sierra bibliographic number: b73051639","","","Chinook catalog: http://libraries.colorado.edu/record=b7305163~S3","","RagDynam.pdf","local","https://ark.colorado.edu/ark:/47540/rc5x2b55h55w","University of Colorado Boulder Music Library","current","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","1102610","4983","RagDynam.pdf","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~78~78~1102610~307453"
"Digital Sheet Music Collection","Ragtime Sheet Music Collection","","","Easy pickin's","Easy pickin's","characteristic dance and cake-walk","","","","","","","","","","","","","","","Van Alstyne, Egbert, 1882-1951","http://id.loc.gov/authorities/names/nr97021570","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Notated music","http://id.loc.gov/vocabulary/resourceTypes/not","Illinois--Chicago","text","http://id.worldcat.org/fast/1204048","Will Rossiter","1902","","","","","","","","","","English","eng","http://id.loc.gov/vocabulary/iso639-2/eng","text","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","[3] p. of music","reformatted digital","For piano","","","","","","","","Digital copy. Boulder, Colo. : University of Colorado. Music Library, 2001. 5 digital images : jpeg ; 72 ppi. Scanned on Agfa Duoscan T2000XL scanner","","","","","","","","","","","","","","Piano music (Ragtime)","http://id.loc.gov/authorities/subjects/sh85101813","","","1901-1910","local","","Popular instrumental music -- 1901-1910","http://id.loc.gov/authorities/subjects/sh87005463","","","","","","","","","","","","MUSICPOP 1902-H Online","","","Sierra bibliographic number: b34522785","","","Chinook catalog: http://libraries.colorado.edu/record=b3452278~S3","","RagEasyP.pdf","local","https://ark.colorado.edu/ark:/47540/hx8k501994qz","University of Colorado Boulder Music Library","current","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","1102381","4983","RagEasyP.pdf","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~78~78~1102381~307023"
"Digital Sheet Music Collection","Ragtime Sheet Music Collection","","","The easy winners","Easy winners","a ragtime two step","","","","","","","","","","","","","","","Joplin, Scott, 1868-1917","http://id.loc.gov/authorities/names/n50039880","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Notated music","http://id.loc.gov/vocabulary/resourceTypes/not","Missouri--Saint Louis","text","http://id.worldcat.org/fast/1204930","Scott Joplin","1901","","","","","","","","","","English","eng","http://id.loc.gov/vocabulary/iso639-2/eng","text","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","5 p. of music","reformatted digital","For piano","","","","","","","","Digital copy. Boulder, Colo. : University of Colorado. Music Library, 2001. 5 digital images : jpeg ; 72 ppi. Scanned on Agfa Duoscan T2000XL scanner","","","","","","","","","","","","","","Piano music (Ragtime)","http://id.loc.gov/authorities/subjects/sh85101813","","","1901-1910","local","","Popular instrumental music -- 1901-1910","http://id.loc.gov/authorities/subjects/sh87005463","","","","","","","","","","","","MUSICPOP 1901-H Online","","","Sierra bibliographic number: b34522803","","","Chinook catalog: http://libraries.colorado.edu/record=b3452280~S3","","RagEasyW.pdf","local","https://ark.colorado.edu/ark:/47540/8f9v6z34b0cc","University of Colorado Boulder Music Library","current","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","1102382","4983","RagEasyW.pdf","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~78~78~1102382~307021"
"Digital Sheet Music Collection","Ragtime Sheet Music Collection","","","Eatin'-time rag","Eatin'-time rag","piano","","","Eatin' time rag","","","","","","","","","","","","Cozad, Irene, 1888-1970","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Notated music","http://id.loc.gov/vocabulary/resourceTypes/not","Missouri--Kansas City","text","http://id.worldcat.org/fast/1204999","J.W. Jenkins Son's Music Co.","1913","","","","","","","","","","English","eng","http://id.loc.gov/vocabulary/iso639-2/eng","text","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","5 p. of music","reformatted digital","For piano","","","","","","","","Digital copy. Boulder, Colo. : University of Colorado. Music Library, 2001. 6 digital images : jpeg ; 72 ppi. Scanned on Agfa Duoscan T2000XL scanner","","","","","","","","","","","","","","Piano music (Ragtime)","http://id.loc.gov/authorities/subjects/sh85101813","","","1911-1920","local","","Popular instrumental music -- 1911-1920","http://id.loc.gov/authorities/subjects/sh87005464","","","","","","","","","","","","MUSICPOP 1913-H Online","","","Sierra bibliographic number: b34522827","","","Chinook catalog: http://libraries.colorado.edu/record=b3452282~S3","","RagEatinT.pdf","local","https://ark.colorado.edu/ark:/47540/5j294076g5bf","University of Colorado Boulder Music Library","current","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","1102383","4983","RagEatinT.pdf","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~78~78~1102383~307019"
"Digital Sheet Music Collection","Ragtime Sheet Music Collection","","","The ebony funeral","Ebony funeral","","","","","","","","","","","","","","","","Lexhoizt, Carl","local","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Notated music","http://id.loc.gov/vocabulary/resourceTypes/not","Georgia--Atlanta","text","http://id.worldcat.org/fast/1204627","Charles Astin","1894","","","","","","","","","","English","eng","http://id.loc.gov/vocabulary/iso639-2/eng","text","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","[8] p. of music","reformatted digital","For piano","","","","","","","","Digital copy. Boulder, Colo. : University of Colorado. Music Library, 2001. 8 digital images : jpeg ; 72 ppi. Scanned on Agfa Duoscan T2000XL scanner","","","","","","","","","","","","","","Piano music (Ragtime)","http://id.loc.gov/authorities/subjects/sh85101813","","","Popular music--To 1901","http://id.loc.gov/authorities/subjects/sh87003298","","Popular instrumental music--To 1901","http://id.loc.gov/authorities/subjects/sh87005462","","","","","","","","","","","","MUSICPOP 1894-D Online","","","Sierra bibliographic number: b33724891","","","Chinook catalog: http://libraries.colorado.edu/record=b3372489~S3","","RagEbony.pdf","local","https://ark.colorado.edu/ark:/47540/6s7h1145q4mf","University of Colorado Boulder Music Library","current","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","1101940","4983","RagEbony.pdf","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~78~78~1101940~306109"
"Digital Sheet Music Collection","Ragtime Sheet Music Collection","","","Echoes from the Snowball Club","Echoes from the Snowball Club","rag time waltz","","","","","","","","","","","","","","","Guy, Harry P., 1870-1950","http://id.loc.gov/authorities/names/no2001092197","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Notated music","http://id.loc.gov/vocabulary/resourceTypes/not","Michigan--Detroit","text","http://id.worldcat.org/fast/1205010","Willard Bryant,","1898","","","","","","","","","","English","eng","http://id.loc.gov/vocabulary/iso639-2/eng","text","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","7 p. of music","reformatted digital","Cover title","","","","","","","For piano","","Caption subtitle: ""Original rag time waltz.""","","Cover design: ""Levytype Co. Chi[cago]""","","","Digital copy. Boulder, Colo. : University of Colorado. Music Library, 2001. 8 digital images : jpeg ; 72 ppi. Scanned on Agfa Duoscan T2000XL scanner","","","","","","","","Piano music (Ragtime)","http://id.loc.gov/authorities/subjects/sh85101813","","","Popular music--To 1901","http://id.loc.gov/authorities/subjects/sh87003298","","Popular instrumental music--To 1901","http://id.loc.gov/authorities/subjects/sh87005462","","","","","","","","","","","","MUSICPOP 1898-H Online","","","Sierra bibliographic number: b34522864","","","Chinook catalog: http://libraries.colorado.edu/record=b3452286~S3","","RagEchoes.pdf","local","https://ark.colorado.edu/ark:/47540/4p047x44g1br","University of Colorado Boulder Music Library","current","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","1102384","4983","RagEchoes.pdf","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~78~78~1102384~307017"
"Digital Sheet Music Collection","Ragtime Sheet Music Collection","","","The educator rag","Educator rag","sensational song hit","","","","","","","Play that educator rag","I got a gal her names Liza","","","","","","","Brandon, C. E. (Clarence E.)","http://id.loc.gov/authorities/names/no2006133627","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Notated music","http://id.loc.gov/vocabulary/resourceTypes/not","Missouri--Saint Louis","text","http://id.worldcat.org/fast/1204930","Brandon & Smythe","1912","","","","","","","","","","English","eng","http://id.loc.gov/vocabulary/iso639-2/eng","text","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","1 score (5, [1] p.)","reformatted digital","For voice and piano","","","","","","","""Respectfully dedicated to Jos. Fuchs""--Caption","","T.p. illustration: cameo photo. of Cataldo Brothers","","Advertisement with musical incipit for ""I wonder if she's still a friend of mine"": p. 2","","Advertisement with musical incipit for ""I ain't got nobody"": p. [6]","","","Digital copy. Boulder, Colo. : University of Colorado. Music Library, 2001. 6 digital images : jpeg ; 72 ppi. Scanned on Agfa Duoscan T2000XL scanner","","","","","","Popular music--1911-1920","http://id.loc.gov/authorities/subjects/sh87003300","","","1911-1920","local","","Songs with piano","http://id.loc.gov/authorities/subjects/sh85125211","","","","Ragtime music","http://id.loc.gov/authorities/subjects/sh85110853","","","","","","","MUSICPOP 1912-H Online","","","Sierra bibliographic number: b3372488x","","","Chinook catalog: http://libraries.colorado.edu/record=b3372488~S3","","RagEducator.pdf","local","https://ark.colorado.edu/ark:/47540/54890v36h4hx","University of Colorado Boulder Music Library","current","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","1101939","4983","RagEducator.pdf","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~78~78~1101939~306107"
"Digital Sheet Music Collection","Ragtime Sheet Music Collection","","","Rag","Rag","","","","","Edw. J. Mellinger rag","Edw. Jay Mellinger's rag","Edward Jay Mellinger's rag","","","","","","","","","Mellinger, Edward J.","local","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Notated music","http://id.loc.gov/vocabulary/resourceTypes/not","Missouri--Saint Louis","text","http://id.worldcat.org/fast/1204930","Stark Music Co.","1913","","","","","","","","","","English","eng","http://id.loc.gov/vocabulary/iso639-2/eng","text","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","5 p. of music","reformatted digital","For piano","","","","","","","","Digital copy. Boulder, Colo. : University of Colorado. Music Library, 2001. 6 digital images : jpeg ; 72 ppi. Scanned on Agfa Duoscan T2000XL scanner","","","","","","","","","","","","","","Piano music (Ragtime)","http://id.loc.gov/authorities/subjects/sh85101813","","","1911-1920","local","","Popular instrumental music -- 1911-1920","http://id.loc.gov/authorities/subjects/sh87005464","","","","","","","","","","","","MUSICPOP 1913-H Online","","","Sierra bibliographic number: b34522888","","","Chinook catalog: http://libraries.colorado.edu/record=b3452288~S3","","RagEdwJ.pdf","local","https://ark.colorado.edu/ark:/47540/nb159g17n9kv","University of Colorado Boulder Music Library","current","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","1102385","4983","RagEdwJ.pdf","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~78~78~1102385~307015"
"Digital Sheet Music Collection","Ragtime Sheet Music Collection","","","Dolly Connolly's Egyptian rag","Dolly Connolly's Egyptian rag","","","","Egyptian rag","","","","","","","","","","","","Wenrich, Percy, 1887-1952","http://id.loc.gov/authorities/names/n88006179","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Notated music","http://id.loc.gov/vocabulary/resourceTypes/not","New York (State)","text","http://id.worldcat.org/fast/1210280","Jerome H. Remick & Co.","1910","","","","","","","","","","English","eng","http://id.loc.gov/vocabulary/iso639-2/eng","text","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","5 p. of music","reformatted digital","For piano","","","","","","","","Digital copy. Boulder, Colo. : University of Colorado. Music Library, 2001. 5 digital images : jpeg ; 72 ppi. Scanned on Agfa Duoscan T2000XL scanner","","","","","","","","","","","","","","Piano music (Ragtime)","http://id.loc.gov/authorities/subjects/sh85101813","","","1901-1910","local","","Popular instrumental music -- 1901-1910","http://id.loc.gov/authorities/subjects/sh87005463","","","","","","","","","","","","MUSICPOP 1910-H Online","","","Sierra bibliographic number: b3452292x","","","Chinook catalog: http://libraries.colorado.edu/record=b3452292~S3","","RagEgypt.pdf","local","https://ark.colorado.edu/ark:/47540/dw3j5w71r790","University of Colorado Boulder Music Library","current","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","1102386","4983","RagEgypt.pdf","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~78~78~1102386~307013"
"Digital Sheet Music Collection","Ragtime Sheet Music Collection","","","The eight o'clock rush rag","Eight o'clock rush rag","","","","Eight o'clock rush","","","","","","","","","","","","Rudisill, Bess","http://id.loc.gov/authorities/names/no2010004622","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Notated music","http://id.loc.gov/vocabulary/resourceTypes/not","Illinois--Chicago","text","http://id.worldcat.org/fast/1204048","Sear-Wilson Music Publishing Co.","1911","","","","","","","","","","English","eng","http://id.loc.gov/vocabulary/iso639-2/eng","text","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","5 p. of music","reformatted digital","For piano","","","","","","","","Digital copy. Boulder, Colo. : University of Colorado. Music Library, 2001. 6 digital images : jpeg ; 72 ppi. Scanned on Agfa Duoscan T2000XL scanner","","","","","","","","","","","","","","Piano music (Ragtime)","http://id.loc.gov/authorities/subjects/sh85101813","","","1911-1920","local","","Popular instrumental music -- 1911-1920","http://id.loc.gov/authorities/subjects/sh87005464","","","","","","","","","","","","MUSICPOP 1911-H Online","","","Sierra bibliographic number: b34522943","","","Chinook catalog: http://libraries.colorado.edu/record=b3452294~S3","","RagEightO.pdf","local","https://ark.colorado.edu/ark:/47540/mt5j7856p6wq","University of Colorado Boulder Music Library","current","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","1102387","4983","RagEightO.pdf","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~78~78~1102387~307011"
